# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:43:47 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03331500 TIPPECANOE RIVER NEAR ORA, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03331500
#            TS   parameter     statistic     Description
#         51588       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=03331500&ts_ids=51588]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51588_00060_00003	51588_00060_00003_cd
USGS	03331500	1980-08-17	700	A
USGS	03331500	1980-08-18	761	A
USGS	03331500	1980-08-19	781	A
USGS	03331500	1980-08-20	779	A
USGS	03331500	1980-08-21	750	A
USGS	03331500	1980-08-22	720	A
USGS	03331500	1980-08-23	709	A
USGS	03331500	1980-08-24	691	A
USGS	03331500	1980-08-25	644	A
USGS	03331500	1980-08-26	583	A
USGS	03331500	1980-08-27	536	A
USGS	03331500	1980-08-28	495	A
USGS	03331500	1980-08-29	461	A
USGS	03331500	1980-08-30	432	A
USGS	03331500	1980-08-31	591	A
USGS	03331500	1980-09-01	1090	A
USGS	03331500	1980-09-02	1060	A
USGS	03331500	1980-09-03	1020	A
USGS	03331500	1980-09-04	981	A
USGS	03331500	1980-09-05	965	A
USGS	03331500	1980-09-06	934	A
USGS	03331500	1980-09-07	846	A
USGS	03331500	1980-09-08	746	A
USGS	03331500	1980-09-09	684	A
USGS	03331500	1980-09-10	653	A
USGS	03331500	1980-09-11	620	A
USGS	03331500	1980-09-12	575	A
USGS	03331500	1980-09-13	547	A
USGS	03331500	1980-09-14	520	A
USGS	03331500	1980-09-15	498	A
USGS	03331500	1980-09-16	482	A
USGS	03331500	1980-09-17	602	A
USGS	03331500	1980-09-18	955	A
USGS	03331500	1980-09-19	940	A
USGS	03331500	1980-09-20	856	A
USGS	03331500	1980-09-21	818	A
USGS	03331500	1980-09-22	798	A
USGS	03331500	1980-09-23	780	A
USGS	03331500	1980-09-24	778	A
USGS	03331500	1980-09-25	761	A
USGS	03331500	1980-09-26	765	A
USGS	03331500	1980-09-27	775	A
USGS	03331500	1980-09-28	772	A
USGS	03331500	1980-09-29	735	A
USGS	03331500	1980-09-30	674	A
USGS	03331500	1980-10-01	596	A
USGS	03331500	1980-10-02	570	A
USGS	03331500	1980-10-03	550	A
USGS	03331500	1980-10-04	541	A
USGS	03331500	1980-10-05	519	A
USGS	03331500	1980-10-06	499	A
USGS	03331500	1980-10-07	477	A
USGS	03331500	1980-10-08	461	A
USGS	03331500	1980-10-09	448	A
USGS	03331500	1980-10-10	430	A
USGS	03331500	1980-10-11	414	A
USGS	03331500	1980-10-12	399	A
USGS	03331500	1980-10-13	382	A
USGS	03331500	1980-10-14	360	A
USGS	03331500	1980-10-15	345	A
USGS	03331500	1980-10-16	338	A
USGS	03331500	1980-10-17	350	A
USGS	03331500	1980-10-18	377	A
USGS	03331500	1980-10-19	384	A
USGS	03331500	1980-10-20	395	A
USGS	03331500	1980-10-21	392	A
USGS	03331500	1980-10-22	393	A
USGS	03331500	1980-10-23	413	A
USGS	03331500	1980-10-24	422	A
USGS	03331500	1980-10-25	428	A
USGS	03331500	1980-10-26	417	A
USGS	03331500	1980-10-27	411	A
USGS	03331500	1980-10-28	429	A
USGS	03331500	1980-10-29	449	A
USGS	03331500	1980-10-30	459	A
USGS	03331500	1980-10-31	457	A
USGS	03331500	1980-11-01	448	A
USGS	03331500	1980-11-02	434	A
USGS	03331500	1980-11-03	423	A
USGS	03331500	1980-11-04	409	A
USGS	03331500	1980-11-05	396	A
USGS	03331500	1980-11-06	390	A
USGS	03331500	1980-11-07	389	A
USGS	03331500	1980-11-08	381	A
USGS	03331500	1980-11-09	381	A
USGS	03331500	1980-11-10	376	A
USGS	03331500	1980-11-11	375	A
USGS	03331500	1980-11-12	374	A
USGS	03331500	1980-11-13	375	A
USGS	03331500	1980-11-14	379	A
USGS	03331500	1980-11-15	380	A
USGS	03331500	1980-11-16	386	A
USGS	03331500	1980-11-17	389	A
USGS	03331500	1980-11-18	386	A
USGS	03331500	1980-11-19	381	A
USGS	03331500	1980-11-20	376	A
USGS	03331500	1980-11-21	371	A
USGS	03331500	1980-11-22	358	A
USGS	03331500	1980-11-23	344	A
USGS	03331500	1980-11-24	340	A
USGS	03331500	1980-11-25	337	A
USGS	03331500	1980-11-26	336	A
USGS	03331500	1980-11-27	344	A
USGS	03331500	1980-11-28	375	A
USGS	03331500	1980-11-29	395	A
USGS	03331500	1980-11-30	406	A
USGS	03331500	1980-12-01	414	A
USGS	03331500	1980-12-02	469	A
USGS	03331500	1980-12-03	573	A
USGS	03331500	1980-12-04	604	A
USGS	03331500	1980-12-05	593	A
USGS	03331500	1980-12-06	570	A
USGS	03331500	1980-12-07	557	A
USGS	03331500	1980-12-08	668	A
USGS	03331500	1980-12-09	1100	A
USGS	03331500	1980-12-10	1280	A
USGS	03331500	1980-12-11	1190	A
USGS	03331500	1980-12-12	1090	A
USGS	03331500	1980-12-13	1020	A
USGS	03331500	1980-12-14	954	A
USGS	03331500	1980-12-15	881	A
USGS	03331500	1980-12-16	820	A
USGS	03331500	1980-12-17	753	A
USGS	03331500	1980-12-18	713	A
USGS	03331500	1980-12-19	681	A
USGS	03331500	1980-12-20	650	A
USGS	03331500	1980-12-21	620	A
USGS	03331500	1980-12-22	600	A
USGS	03331500	1980-12-23	580	A
USGS	03331500	1980-12-24	560	A
USGS	03331500	1980-12-25	550	A
USGS	03331500	1980-12-26	540	A
USGS	03331500	1980-12-27	520	A
USGS	03331500	1980-12-28	510	A
USGS	03331500	1980-12-29	500	A
USGS	03331500	1980-12-30	520	A
USGS	03331500	1980-12-31	530	A
USGS	03331500	1981-01-01	520	A
USGS	03331500	1981-01-02	510	A
USGS	03331500	1981-01-03	484	A
USGS	03331500	1981-01-04	450	A
USGS	03331500	1981-01-05	430	A
USGS	03331500	1981-01-06	415	A
USGS	03331500	1981-01-07	400	A
USGS	03331500	1981-01-08	395	A
USGS	03331500	1981-01-09	390	A
USGS	03331500	1981-01-10	400	A
USGS	03331500	1981-01-11	405	A
USGS	03331500	1981-01-12	410	A
USGS	03331500	1981-01-13	415	A
USGS	03331500	1981-01-14	415	A
USGS	03331500	1981-01-15	420	A
USGS	03331500	1981-01-16	420	A
USGS	03331500	1981-01-17	420	A
USGS	03331500	1981-01-18	420	A
USGS	03331500	1981-01-19	420	A
USGS	03331500	1981-01-20	430	A
USGS	03331500	1981-01-21	435	A
USGS	03331500	1981-01-22	430	A
USGS	03331500	1981-01-23	425	A
USGS	03331500	1981-01-24	420	A
USGS	03331500	1981-01-25	420	A
USGS	03331500	1981-01-26	430	A
USGS	03331500	1981-01-27	475	A
USGS	03331500	1981-01-28	565	A
USGS	03331500	1981-01-29	549	A
USGS	03331500	1981-01-30	500	A
USGS	03331500	1981-01-31	470	A
USGS	03331500	1981-02-01	455	A
USGS	03331500	1981-02-02	445	A
USGS	03331500	1981-02-03	440	A
USGS	03331500	1981-02-04	465	A
USGS	03331500	1981-02-05	500	A
USGS	03331500	1981-02-06	540	A
USGS	03331500	1981-02-07	560	A
USGS	03331500	1981-02-08	510	A
USGS	03331500	1981-02-09	485	A
USGS	03331500	1981-02-10	475	A
USGS	03331500	1981-02-11	470	A
USGS	03331500	1981-02-12	490	A
USGS	03331500	1981-02-13	550	A
USGS	03331500	1981-02-14	650	A
USGS	03331500	1981-02-15	600	A
USGS	03331500	1981-02-16	1210	A
USGS	03331500	1981-02-17	2070	A
USGS	03331500	1981-02-18	3270	A
USGS	03331500	1981-02-19	3370	A
USGS	03331500	1981-02-20	3050	A
USGS	03331500	1981-02-21	2930	A
USGS	03331500	1981-02-22	2740	A
USGS	03331500	1981-02-23	2530	A
USGS	03331500	1981-02-24	2390	A
USGS	03331500	1981-02-25	2260	A
USGS	03331500	1981-02-26	2110	A
USGS	03331500	1981-02-27	1950	A
USGS	03331500	1981-02-28	1830	A
USGS	03331500	1981-03-01	1710	A
USGS	03331500	1981-03-02	1600	A
USGS	03331500	1981-03-03	1480	A
USGS	03331500	1981-03-04	1400	A
USGS	03331500	1981-03-05	1350	A
USGS	03331500	1981-03-06	1280	A
USGS	03331500	1981-03-07	1200	A
USGS	03331500	1981-03-08	1140	A
USGS	03331500	1981-03-09	1080	A
USGS	03331500	1981-03-10	1030	A
USGS	03331500	1981-03-11	982	A
USGS	03331500	1981-03-12	952	A
USGS	03331500	1981-03-13	918	A
USGS	03331500	1981-03-14	874	A
USGS	03331500	1981-03-15	833	A
USGS	03331500	1981-03-16	801	A
USGS	03331500	1981-03-17	764	A
USGS	03331500	1981-03-18	734	A
USGS	03331500	1981-03-19	704	A
USGS	03331500	1981-03-20	674	A
USGS	03331500	1981-03-21	646	A
USGS	03331500	1981-03-22	621	A
USGS	03331500	1981-03-23	602	A
USGS	03331500	1981-03-24	576	A
USGS	03331500	1981-03-25	549	A
USGS	03331500	1981-03-26	513	A
USGS	03331500	1981-03-27	507	A
USGS	03331500	1981-03-28	511	A
USGS	03331500	1981-03-29	525	A
USGS	03331500	1981-03-30	533	A
USGS	03331500	1981-03-31	521	A
USGS	03331500	1981-04-01	508	A
USGS	03331500	1981-04-02	489	A
USGS	03331500	1981-04-03	481	A
USGS	03331500	1981-04-04	520	A
USGS	03331500	1981-04-05	555	A
USGS	03331500	1981-04-06	538	A
USGS	03331500	1981-04-07	515	A
USGS	03331500	1981-04-08	491	A
USGS	03331500	1981-04-09	512	A
USGS	03331500	1981-04-10	544	A
USGS	03331500	1981-04-11	609	A
USGS	03331500	1981-04-12	689	A
USGS	03331500	1981-04-13	936	A
USGS	03331500	1981-04-14	2570	A
USGS	03331500	1981-04-15	5980	A
USGS	03331500	1981-04-16	6810	A
USGS	03331500	1981-04-17	5960	A
USGS	03331500	1981-04-18	5280	A
USGS	03331500	1981-04-19	4620	A
USGS	03331500	1981-04-20	4050	A
USGS	03331500	1981-04-21	3580	A
USGS	03331500	1981-04-22	3230	A
USGS	03331500	1981-04-23	3010	A
USGS	03331500	1981-04-24	2800	A
USGS	03331500	1981-04-25	2560	A
USGS	03331500	1981-04-26	2330	A
USGS	03331500	1981-04-27	2120	A
USGS	03331500	1981-04-28	1970	A
USGS	03331500	1981-04-29	2120	A
USGS	03331500	1981-04-30	2510	A
USGS	03331500	1981-05-01	2400	A
USGS	03331500	1981-05-02	2180	A
USGS	03331500	1981-05-03	2120	A
USGS	03331500	1981-05-04	2030	A
USGS	03331500	1981-05-05	1940	A
USGS	03331500	1981-05-06	1880	A
USGS	03331500	1981-05-07	1790	A
USGS	03331500	1981-05-08	1640	A
USGS	03331500	1981-05-09	1520	A
USGS	03331500	1981-05-10	1640	A
USGS	03331500	1981-05-11	2810	A
USGS	03331500	1981-05-12	4530	A
USGS	03331500	1981-05-13	4430	A
USGS	03331500	1981-05-14	4110	A
USGS	03331500	1981-05-15	5000	A
USGS	03331500	1981-05-16	6010	A
USGS	03331500	1981-05-17	5730	A
USGS	03331500	1981-05-18	4950	A
USGS	03331500	1981-05-19	4280	A
USGS	03331500	1981-05-20	3760	A
USGS	03331500	1981-05-21	3320	A
USGS	03331500	1981-05-22	2960	A
USGS	03331500	1981-05-23	2620	A
USGS	03331500	1981-05-24	2330	A
USGS	03331500	1981-05-25	2150	A
USGS	03331500	1981-05-26	2010	A
USGS	03331500	1981-05-27	1910	A
USGS	03331500	1981-05-28	1780	A
USGS	03331500	1981-05-29	1660	A
USGS	03331500	1981-05-30	1710	A
USGS	03331500	1981-05-31	1740	A
USGS	03331500	1981-06-01	1630	A
USGS	03331500	1981-06-02	1510	A
USGS	03331500	1981-06-03	1400	A
USGS	03331500	1981-06-04	1410	A
USGS	03331500	1981-06-05	1340	A
USGS	03331500	1981-06-06	1610	A
USGS	03331500	1981-06-07	1580	A
USGS	03331500	1981-06-08	1340	A
USGS	03331500	1981-06-09	1660	A
USGS	03331500	1981-06-10	2210	A
USGS	03331500	1981-06-11	2080	A
USGS	03331500	1981-06-12	1760	A
USGS	03331500	1981-06-13	2420	A
USGS	03331500	1981-06-14	5710	A
USGS	03331500	1981-06-15	8450	A
USGS	03331500	1981-06-16	8330	A
USGS	03331500	1981-06-17	7410	A
USGS	03331500	1981-06-18	6420	A
USGS	03331500	1981-06-19	5530	A
USGS	03331500	1981-06-20	4770	A
USGS	03331500	1981-06-21	4170	A
USGS	03331500	1981-06-22	4040	A
USGS	03331500	1981-06-23	3970	A
USGS	03331500	1981-06-24	4000	A
USGS	03331500	1981-06-25	3900	A
USGS	03331500	1981-06-26	3750	A
USGS	03331500	1981-06-27	3430	A
USGS	03331500	1981-06-28	3060	A
USGS	03331500	1981-06-29	2720	A
USGS	03331500	1981-06-30	2430	A
USGS	03331500	1981-07-01	2210	A
USGS	03331500	1981-07-02	2040	A
USGS	03331500	1981-07-03	1900	A
USGS	03331500	1981-07-04	1780	A
USGS	03331500	1981-07-05	1720	A
USGS	03331500	1981-07-06	1640	A
USGS	03331500	1981-07-07	1540	A
USGS	03331500	1981-07-08	1430	A
USGS	03331500	1981-07-09	1340	A
USGS	03331500	1981-07-10	1260	A
USGS	03331500	1981-07-11	1170	A
USGS	03331500	1981-07-12	1080	A
USGS	03331500	1981-07-13	1040	A
USGS	03331500	1981-07-14	986	A
USGS	03331500	1981-07-15	916	A
USGS	03331500	1981-07-16	883	A
USGS	03331500	1981-07-17	827	A
USGS	03331500	1981-07-18	776	A
USGS	03331500	1981-07-19	783	A
USGS	03331500	1981-07-20	960	A
USGS	03331500	1981-07-21	1360	A
USGS	03331500	1981-07-22	1440	A
USGS	03331500	1981-07-23	1200	A
USGS	03331500	1981-07-24	1070	A
USGS	03331500	1981-07-25	919	A
USGS	03331500	1981-07-26	938	A
USGS	03331500	1981-07-27	1130	A
USGS	03331500	1981-07-28	1200	A
USGS	03331500	1981-07-29	1230	A
USGS	03331500	1981-07-30	1130	A
USGS	03331500	1981-07-31	1020	A
USGS	03331500	1981-08-01	919	A
USGS	03331500	1981-08-02	841	A
USGS	03331500	1981-08-03	780	A
USGS	03331500	1981-08-04	736	A
USGS	03331500	1981-08-05	689	A
USGS	03331500	1981-08-06	658	A
USGS	03331500	1981-08-07	628	A
USGS	03331500	1981-08-08	593	A
USGS	03331500	1981-08-09	570	A
USGS	03331500	1981-08-10	538	A
USGS	03331500	1981-08-11	510	A
USGS	03331500	1981-08-12	488	A
USGS	03331500	1981-08-13	469	A
USGS	03331500	1981-08-14	450	A
USGS	03331500	1981-08-15	483	A
USGS	03331500	1981-08-16	510	A
USGS	03331500	1981-08-17	488	A
USGS	03331500	1981-08-18	461	A
USGS	03331500	1981-08-19	438	A
USGS	03331500	1981-08-20	413	A
USGS	03331500	1981-08-21	381	A
USGS	03331500	1981-08-22	358	A
USGS	03331500	1981-08-23	342	A
USGS	03331500	1981-08-24	329	A
USGS	03331500	1981-08-25	322	A
USGS	03331500	1981-08-26	329	A
USGS	03331500	1981-08-27	384	A
USGS	03331500	1981-08-28	456	A
USGS	03331500	1981-08-29	483	A
USGS	03331500	1981-08-30	458	A
USGS	03331500	1981-08-31	438	A
USGS	03331500	1981-09-01	415	A
USGS	03331500	1981-09-02	395	A
USGS	03331500	1981-09-03	427	A
USGS	03331500	1981-09-04	689	A
USGS	03331500	1981-09-05	803	A
USGS	03331500	1981-09-06	763	A
USGS	03331500	1981-09-07	708	A
USGS	03331500	1981-09-08	674	A
USGS	03331500	1981-09-09	616	A
USGS	03331500	1981-09-10	561	A
USGS	03331500	1981-09-11	516	A
USGS	03331500	1981-09-12	469	A
USGS	03331500	1981-09-13	433	A
USGS	03331500	1981-09-14	415	A
USGS	03331500	1981-09-15	413	A
USGS	03331500	1981-09-16	381	A
USGS	03331500	1981-09-17	372	A
USGS	03331500	1981-09-18	368	A
USGS	03331500	1981-09-19	356	A
USGS	03331500	1981-09-20	336	A
USGS	03331500	1981-09-21	318	A
USGS	03331500	1981-09-22	310	A
USGS	03331500	1981-09-23	302	A
USGS	03331500	1981-09-24	290	A
USGS	03331500	1981-09-25	282	A
USGS	03331500	1981-09-26	286	A
USGS	03331500	1981-09-27	379	A
USGS	03331500	1981-09-28	402	A
USGS	03331500	1981-09-29	381	A
USGS	03331500	1981-09-30	424	A
USGS	03331500	1981-10-01	474	A
USGS	03331500	1981-10-02	507	A
USGS	03331500	1981-10-03	485	A
USGS	03331500	1981-10-04	453	A
USGS	03331500	1981-10-05	433	A
USGS	03331500	1981-10-06	450	A
USGS	03331500	1981-10-07	485	A
USGS	03331500	1981-10-08	450	A
USGS	03331500	1981-10-09	420	A
USGS	03331500	1981-10-10	408	A
USGS	03331500	1981-10-11	408	A
USGS	03331500	1981-10-12	395	A
USGS	03331500	1981-10-13	384	A
USGS	03331500	1981-10-14	372	A
USGS	03331500	1981-10-15	372	A
USGS	03331500	1981-10-16	377	A
USGS	03331500	1981-10-17	379	A
USGS	03331500	1981-10-18	408	A
USGS	03331500	1981-10-19	445	A
USGS	03331500	1981-10-20	474	A
USGS	03331500	1981-10-21	491	A
USGS	03331500	1981-10-22	491	A
USGS	03331500	1981-10-23	505	A
USGS	03331500	1981-10-24	527	A
USGS	03331500	1981-10-25	521	A
USGS	03331500	1981-10-26	510	A
USGS	03331500	1981-10-27	496	A
USGS	03331500	1981-10-28	524	A
USGS	03331500	1981-10-29	578	A
USGS	03331500	1981-10-30	590	A
USGS	03331500	1981-10-31	590	A
USGS	03331500	1981-11-01	587	A
USGS	03331500	1981-11-02	573	A
USGS	03331500	1981-11-03	552	A
USGS	03331500	1981-11-04	533	A
USGS	03331500	1981-11-05	521	A
USGS	03331500	1981-11-06	516	A
USGS	03331500	1981-11-07	499	A
USGS	03331500	1981-11-08	488	A
USGS	03331500	1981-11-09	474	A
USGS	03331500	1981-11-10	456	A
USGS	03331500	1981-11-11	450	A
USGS	03331500	1981-11-12	443	A
USGS	03331500	1981-11-13	433	A
USGS	03331500	1981-11-14	422	A
USGS	03331500	1981-11-15	420	A
USGS	03331500	1981-11-16	415	A
USGS	03331500	1981-11-17	411	A
USGS	03331500	1981-11-18	406	A
USGS	03331500	1981-11-19	404	A
USGS	03331500	1981-11-20	458	A
USGS	03331500	1981-11-21	555	A
USGS	03331500	1981-11-22	611	A
USGS	03331500	1981-11-23	613	A
USGS	03331500	1981-11-24	608	A
USGS	03331500	1981-11-25	616	A
USGS	03331500	1981-11-26	646	A
USGS	03331500	1981-11-27	695	A
USGS	03331500	1981-11-28	750	A
USGS	03331500	1981-11-29	733	A
USGS	03331500	1981-11-30	686	A
USGS	03331500	1981-12-01	661	A
USGS	03331500	1981-12-02	643	A
USGS	03331500	1981-12-03	619	A
USGS	03331500	1981-12-04	605	A
USGS	03331500	1981-12-05	593	A
USGS	03331500	1981-12-06	584	A
USGS	03331500	1981-12-07	573	A
USGS	03331500	1981-12-08	561	A
USGS	03331500	1981-12-09	547	A
USGS	03331500	1981-12-10	533	A
USGS	03331500	1981-12-11	519	A
USGS	03331500	1981-12-12	502	A
USGS	03331500	1981-12-13	491	A
USGS	03331500	1981-12-14	483	A
USGS	03331500	1981-12-15	477	A
USGS	03331500	1981-12-16	466	A
USGS	03331500	1981-12-17	458	A
USGS	03331500	1981-12-18	448	A
USGS	03331500	1981-12-19	360	A
USGS	03331500	1981-12-20	320	A
USGS	03331500	1981-12-21	370	A
USGS	03331500	1981-12-22	440	A
USGS	03331500	1981-12-23	460	A
USGS	03331500	1981-12-24	440	A
USGS	03331500	1981-12-25	415	A
USGS	03331500	1981-12-26	460	A
USGS	03331500	1981-12-27	510	A
USGS	03331500	1981-12-28	520	A
USGS	03331500	1981-12-29	490	A
USGS	03331500	1981-12-30	465	A
USGS	03331500	1981-12-31	440	A
USGS	03331500	1982-01-01	500	A
USGS	03331500	1982-01-02	580	A
USGS	03331500	1982-01-03	750	A
USGS	03331500	1982-01-04	1090	A
USGS	03331500	1982-01-05	2010	A
USGS	03331500	1982-01-06	2440	A
USGS	03331500	1982-01-07	2170	A
USGS	03331500	1982-01-08	1480	A
USGS	03331500	1982-01-09	1150	A
USGS	03331500	1982-01-10	1000	A
USGS	03331500	1982-01-11	940	A
USGS	03331500	1982-01-12	920	A
USGS	03331500	1982-01-13	890	A
USGS	03331500	1982-01-14	870	A
USGS	03331500	1982-01-15	850	A
USGS	03331500	1982-01-16	840	A
USGS	03331500	1982-01-17	820	A
USGS	03331500	1982-01-18	810	A
USGS	03331500	1982-01-19	800	A
USGS	03331500	1982-01-20	780	A
USGS	03331500	1982-01-21	770	A
USGS	03331500	1982-01-22	760	A
USGS	03331500	1982-01-23	740	A
USGS	03331500	1982-01-24	720	A
USGS	03331500	1982-01-25	700	A
USGS	03331500	1982-01-26	690	A
USGS	03331500	1982-01-27	670	A
USGS	03331500	1982-01-28	660	A
USGS	03331500	1982-01-29	650	A
USGS	03331500	1982-01-30	1000	A
USGS	03331500	1982-01-31	1280	A
USGS	03331500	1982-02-01	1080	A
USGS	03331500	1982-02-02	1000	A
USGS	03331500	1982-02-03	930	A
USGS	03331500	1982-02-04	880	A
USGS	03331500	1982-02-05	840	A
USGS	03331500	1982-02-06	820	A
USGS	03331500	1982-02-07	800	A
USGS	03331500	1982-02-08	780	A
USGS	03331500	1982-02-09	770	A
USGS	03331500	1982-02-10	750	A
USGS	03331500	1982-02-11	740	A
USGS	03331500	1982-02-12	730	A
USGS	03331500	1982-02-13	720	A
USGS	03331500	1982-02-14	710	A
USGS	03331500	1982-02-15	710	A
USGS	03331500	1982-02-16	1020	A
USGS	03331500	1982-02-17	1560	A
USGS	03331500	1982-02-18	2150	A
USGS	03331500	1982-02-19	2820	A
USGS	03331500	1982-02-20	3140	A
USGS	03331500	1982-02-21	3310	A
USGS	03331500	1982-02-22	2820	A
USGS	03331500	1982-02-23	2590	A
USGS	03331500	1982-02-24	2700	A
USGS	03331500	1982-02-25	2930	A
USGS	03331500	1982-02-26	2810	A
USGS	03331500	1982-02-27	2470	A
USGS	03331500	1982-02-28	2230	A
USGS	03331500	1982-03-01	2020	A
USGS	03331500	1982-03-02	1980	A
USGS	03331500	1982-03-03	2080	A
USGS	03331500	1982-03-04	1960	A
USGS	03331500	1982-03-05	1950	A
USGS	03331500	1982-03-06	1950	A
USGS	03331500	1982-03-07	1850	A
USGS	03331500	1982-03-08	1690	A
USGS	03331500	1982-03-09	1500	A
USGS	03331500	1982-03-10	1370	A
USGS	03331500	1982-03-11	1550	A
USGS	03331500	1982-03-12	2860	A
USGS	03331500	1982-03-13	5000	A
USGS	03331500	1982-03-14	7480	A
USGS	03331500	1982-03-15	8370	A
USGS	03331500	1982-03-16	8120	A
USGS	03331500	1982-03-17	7840	A
USGS	03331500	1982-03-18	7520	A
USGS	03331500	1982-03-19	7150	A
USGS	03331500	1982-03-20	6670	A
USGS	03331500	1982-03-21	6640	A
USGS	03331500	1982-03-22	6210	A
USGS	03331500	1982-03-23	5600	A
USGS	03331500	1982-03-24	5040	A
USGS	03331500	1982-03-25	4650	A
USGS	03331500	1982-03-26	4360	A
USGS	03331500	1982-03-27	4110	A
USGS	03331500	1982-03-28	3820	A
USGS	03331500	1982-03-29	3550	A
USGS	03331500	1982-03-30	3340	A
USGS	03331500	1982-03-31	3180	A
USGS	03331500	1982-04-01	3040	A
USGS	03331500	1982-04-02	2890	A
USGS	03331500	1982-04-03	2800	A
USGS	03331500	1982-04-04	2650	A
USGS	03331500	1982-04-05	2480	A
USGS	03331500	1982-04-06	2370	A
USGS	03331500	1982-04-07	2250	A
USGS	03331500	1982-04-08	2160	A
USGS	03331500	1982-04-09	2110	A
USGS	03331500	1982-04-10	2090	A
USGS	03331500	1982-04-11	2090	A
USGS	03331500	1982-04-12	2190	A
USGS	03331500	1982-04-13	2510	A
USGS	03331500	1982-04-14	2720	A
USGS	03331500	1982-04-15	2620	A
USGS	03331500	1982-04-16	2410	A
USGS	03331500	1982-04-17	2470	A
USGS	03331500	1982-04-18	2840	A
USGS	03331500	1982-04-19	2970	A
USGS	03331500	1982-04-20	2790	A
USGS	03331500	1982-04-21	2590	A
USGS	03331500	1982-04-22	2370	A
USGS	03331500	1982-04-23	2130	A
USGS	03331500	1982-04-24	1960	A
USGS	03331500	1982-04-25	1810	A
USGS	03331500	1982-04-26	1720	A
USGS	03331500	1982-04-27	1650	A
USGS	03331500	1982-04-28	1570	A
USGS	03331500	1982-04-29	1480	A
USGS	03331500	1982-04-30	1410	A
USGS	03331500	1982-05-01	1340	A
USGS	03331500	1982-05-02	1260	A
USGS	03331500	1982-05-03	1190	A
USGS	03331500	1982-05-04	1130	A
USGS	03331500	1982-05-05	1070	A
USGS	03331500	1982-05-06	1020	A
USGS	03331500	1982-05-07	1010	A
USGS	03331500	1982-05-08	1030	A
USGS	03331500	1982-05-09	990	A
USGS	03331500	1982-05-10	956	A
USGS	03331500	1982-05-11	908	A
USGS	03331500	1982-05-12	841	A
USGS	03331500	1982-05-13	786	A
USGS	03331500	1982-05-14	743	A
USGS	03331500	1982-05-15	714	A
USGS	03331500	1982-05-16	686	A
USGS	03331500	1982-05-17	674	A
USGS	03331500	1982-05-18	664	A
USGS	03331500	1982-05-19	658	A
USGS	03331500	1982-05-20	640	A
USGS	03331500	1982-05-21	640	A
USGS	03331500	1982-05-22	750	A
USGS	03331500	1982-05-23	1090	A
USGS	03331500	1982-05-24	1210	A
USGS	03331500	1982-05-25	1090	A
USGS	03331500	1982-05-26	973	A
USGS	03331500	1982-05-27	1120	A
USGS	03331500	1982-05-28	1400	A
USGS	03331500	1982-05-29	1550	A
USGS	03331500	1982-05-30	1520	A
USGS	03331500	1982-05-31	1470	A
USGS	03331500	1982-06-01	1610	A
USGS	03331500	1982-06-02	1970	A
USGS	03331500	1982-06-03	1910	A
USGS	03331500	1982-06-04	1700	A
USGS	03331500	1982-06-05	1640	A
USGS	03331500	1982-06-06	1610	A
USGS	03331500	1982-06-07	1520	A
USGS	03331500	1982-06-08	1420	A
USGS	03331500	1982-06-09	1300	A
USGS	03331500	1982-06-10	1210	A
USGS	03331500	1982-06-11	1150	A
USGS	03331500	1982-06-12	1080	A
USGS	03331500	1982-06-13	1030	A
USGS	03331500	1982-06-14	958	A
USGS	03331500	1982-06-15	884	A
USGS	03331500	1982-06-16	846	A
USGS	03331500	1982-06-17	801	A
USGS	03331500	1982-06-18	784	A
USGS	03331500	1982-06-19	810	A
USGS	03331500	1982-06-20	798	A
USGS	03331500	1982-06-21	775	A
USGS	03331500	1982-06-22	757	A
USGS	03331500	1982-06-23	718	A
USGS	03331500	1982-06-24	681	A
USGS	03331500	1982-06-25	637	A
USGS	03331500	1982-06-26	603	A
USGS	03331500	1982-06-27	606	A
USGS	03331500	1982-06-28	596	A
USGS	03331500	1982-06-29	645	A
USGS	03331500	1982-06-30	736	A
USGS	03331500	1982-07-01	666	A
USGS	03331500	1982-07-02	610	A
USGS	03331500	1982-07-03	587	A
USGS	03331500	1982-07-04	661	A
USGS	03331500	1982-07-05	763	A
USGS	03331500	1982-07-06	759	A
USGS	03331500	1982-07-07	733	A
USGS	03331500	1982-07-08	691	A
USGS	03331500	1982-07-09	649	A
